name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
athens,2014-07-09,36,21.4,29.2,34,21.4,28.4,11.8,36.9,0,0,0,,0,0,47.2,26.4,240.7,1006.7,0.1,10,355.3,30.7,10,,2014-07-09T06:10:28,2014-07-09T20:49:47,0.4,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-10,35.5,21.9,28.5,33,21.9,27.7,11.5,37.7,0,0,0,,0,0,44.3,28.2,231.8,1005.7,0,10,355.8,30.8,10,,2014-07-10T06:11:05,2014-07-10T20:49:27,0.43,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-11,33,21.9,28.1,31.2,21.9,27.4,11.9,38.4,0,0,0,,0,0,37.1,28.6,213.8,1003.9,12.8,10,350.9,30.3,10,,2014-07-11T06:11:43,2014-07-11T20:49:04,0.46,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-12,31.9,21.2,27,29.8,21.2,26.2,9.8,35.9,0,0,0,,0,0,41.7,24.6,262.1,1007.5,16.7,10,356,30.7,10,,2014-07-12T06:12:23,2014-07-12T20:48:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-13,31.9,19.9,26.7,30.4,19.9,26.2,12.5,43,0,0,0,,0,0,37.1,18.7,175.7,1012,24.5,10,351.1,30.4,10,,2014-07-13T06:13:03,2014-07-13T20:48:13,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-14,32.2,21.2,27.2,30.6,21.2,26.6,12.2,41.4,0,0,0,,0,0,25.9,17,99.4,1010.2,23.1,10,352.4,30.5,10,,2014-07-14T06:13:44,2014-07-14T20:47:45,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-15,29.3,20.3,24.8,28.9,20.3,24.8,14.6,54.1,9.822,100,8.33,rain,0,0,50,23.6,5.1,1008.8,46.9,10,319.7,27.7,9,,2014-07-15T06:14:26,2014-07-15T20:47:15,0.6,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-16,27,20.7,23.9,27,20.7,23.9,14.4,55.9,0,0,0,,0,0,23.1,15.8,24.7,1010.2,56.7,10,325.2,28.3,10,,2014-07-16T06:15:09,2014-07-16T20:46:43,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-17,29.2,18.9,24.4,28.6,18.9,24.3,14.8,56.9,0,0,0,,0,0,31.1,17.5,40.1,1012.4,45.9,10,335.3,28.9,10,,2014-07-17T06:15:52,2014-07-17T20:46:09,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-18,31.5,19,25.6,30.3,19,25.3,13.9,51,0.058,100,4.17,rain,0,0,28.3,14.4,128.7,1010.8,27.1,10,320.6,27.6,9,,2014-07-18T06:16:36,2014-07-18T20:45:34,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-19,30.4,20.3,25.1,30,20.3,25.1,16,58.8,0.576,100,4.17,rain,0,0,38.9,23.3,31.9,1011.1,43.7,10,299.4,26,9,,2014-07-19T06:17:21,2014-07-19T20:44:57,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-20,31.9,21.1,26.5,30.7,21.1,26.1,14.6,51.2,1.859,100,4.17,rain,0,0,45.2,27.1,11,1012,30.6,10,333.3,28.7,9,,2014-07-20T06:18:07,2014-07-20T20:44:18,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-21,33,22.6,28.2,32,22.6,27.7,13.6,41.9,0,0,0,,0,0,40.6,29.5,27.3,1011.2,9.8,10,341.7,29.4,10,,2014-07-21T06:18:53,2014-07-21T20:43:37,0.81,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-22,33.5,20.7,27.5,33,20.7,27.3,15.5,50.5,0,0,0,,0,0,29.3,27.1,189.1,1007.5,4.7,10,334.6,28.8,10,,2014-07-22T06:19:39,2014-07-22T20:42:55,0.84,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-07-23,32,21.9,27.3,31.4,21.9,27.1,15.3,49.8,0,0,0,,0,0,28.5,28.5,203.3,1005.4,23.6,10,340.1,29.4,10,,2014-07-23T06:20:27,2014-07-23T20:42:11,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,LGTG"
athens,2014-07-24,30.3,23,26.8,30.1,23,27,16.5,53.9,0.042,100,4.17,rain,0,0,20.7,12.4,123.8,1007.7,38.9,10,337,29.1,10,,2014-07-24T06:21:14,2014-07-24T20:41:26,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,LGTG"
athens,2014-07-25,32.4,20.5,27.2,32,20.5,27.2,16.1,53.1,0,0,0,,0,0,37.7,21.8,12.3,1009.1,24.1,10,328.6,28.5,10,,2014-07-25T06:22:03,2014-07-25T20:40:39,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,LGTG"
athens,2014-07-26,32.9,24.6,28.7,32.3,24.6,28.5,15,44.3,0,0,0,,0,0,45.4,23.8,12.2,1010.4,30.8,10,328.5,28.2,10,,2014-07-26T06:22:51,2014-07-26T20:39:50,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,LGTG"
athens,2014-07-27,33.5,22.1,28.1,33.3,22.1,28.1,15.1,46.5,0,0,0,,0,0,26,17.4,148.1,1012,3.8,10,328.2,28.3,9,,2014-07-27T06:23:40,2014-07-27T20:38:59,0,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,LGTG"
athens,2014-07-28,34.3,20.7,28.1,33.5,20.7,28.2,16.5,51.3,0,0,0,,0,0,34.9,19.5,182.3,1010.3,0.2,10,337.5,29.3,10,,2014-07-28T06:24:30,2014-07-28T20:38:07,0.05,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,LGTG"
athens,2014-07-29,34.7,23.6,28.7,34.2,23.6,28.9,17.1,51.5,0,0,0,,0,0,25.9,20.7,119.8,1008.3,11.9,10,335.2,29.1,10,,2014-07-29T06:25:19,2014-07-29T20:37:14,0.08,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,LGTG"
athens,2014-07-30,34.9,22.5,28.8,35.3,22.5,29.4,18.1,54.5,0,0,0,,0,0,34.3,20.3,123.8,1009.5,12,10,332.3,28.8,10,,2014-07-30T06:26:10,2014-07-30T20:36:19,0.12,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,LGTG"
athens,2014-07-31,33.7,23.3,28.6,33.5,23.3,28.8,17.5,53.4,0,0,0,,0,0,31.2,22.8,186.5,1005.8,12.4,10,332,28.6,10,,2014-07-31T06:27:00,2014-07-31T20:35:23,0.15,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,LGTG"
athens,2014-08-01,33.7,24,28.7,32.5,24,28.3,14.4,43.3,0,0,0,,0,0,33.7,22.8,258.6,1003.3,30.6,10,331.6,28.4,10,,2014-08-01T06:27:51,2014-08-01T20:34:25,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999,LGTG"
athens,2014-08-02,31.2,23,27,30.3,23,26.8,14.7,48,0,0,0,,0,0,23.8,14.1,353.6,1006.9,41.2,10,328,28,10,,2014-08-02T06:28:41,2014-08-02T20:33:25,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-03,34.4,22.3,28.2,33.2,22.3,28,15,46.6,0,0,0,,0,0,33.3,21,6.2,1009.9,17.4,10,329.4,28.3,10,,2014-08-03T06:29:33,2014-08-03T20:32:25,0.25,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-04,35.8,22.7,29.3,34.4,22.7,29,15.2,45.4,0,0,0,,0,0,33,20.1,24.7,1008.3,11.9,10,325.3,28.1,10,,2014-08-04T06:30:24,2014-08-04T20:31:22,0.25,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-05,34.6,23.1,29.4,33.4,23.1,28.9,13.8,40.3,0,0,0,,0,0,42.5,25.2,17,1007,16.8,10,320.5,27.5,9,,2014-08-05T06:31:15,2014-08-05T20:30:19,0.32,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-06,33.7,21.9,26.8,32.6,21.9,26.5,12.6,43.2,1.032,100,4.17,rain,0,0,42.5,20,328.3,1005.4,40.5,10,304,26.2,9,,2014-08-06T06:32:07,2014-08-06T20:29:14,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-07,28.3,20.1,23.8,28.2,20.1,23.8,14.9,58.7,0.395,100,4.17,rain,0,0,40.7,19.9,332.3,1007.1,55.6,10,270.3,23.1,9,,2014-08-07T06:32:59,2014-08-07T20:28:08,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-08,30.3,19.5,25.3,30,19.5,25.3,16,58.2,0,0,0,,0,0,31.9,14.4,350.1,1011,32.6,10,319.8,27.5,9,,2014-08-08T06:33:50,2014-08-08T20:27:01,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-09,32.9,19,26.6,31.9,19,26.4,15.1,52.3,0,0,0,,0,0,36,19.1,1,1013.2,24.1,10,318.5,27.6,9,,2014-08-09T06:34:42,2014-08-09T20:25:52,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-10,34.6,21.7,28.3,33.4,21.7,27.6,12.5,40.3,0,0,0,,0,0,41.4,26.3,9,1013.3,9.8,10,315.7,27.4,9,,2014-08-10T06:35:34,2014-08-10T20:24:42,0.5,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-11,35,24.5,29.9,33.7,24.5,29.3,12.5,35.4,0,0,0,,0,0,54.2,25.2,7.2,1012,4.4,10,316.9,27.2,9,,2014-08-11T06:36:26,2014-08-11T20:23:31,0.52,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-12,36.1,24.8,30.4,35,24.8,29.8,12.7,34.7,0,0,0,,0,0,40.7,28.2,15.6,1011.6,6.3,10,310.9,26.7,9,,2014-08-12T06:37:18,2014-08-12T20:22:19,0.55,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-13,36.4,24.4,30.7,34.3,24.4,29.7,10.9,31.3,0,0,0,,0,0,60.5,29.9,11.4,1010.8,0,10,323.3,28.1,10,,2014-08-13T06:38:10,2014-08-13T20:21:06,0.59,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-14,35.5,24.6,30,34.3,24.6,29.6,13.7,38.4,0,0,0,,0,0,41.2,23.3,13.7,1010.1,0,10,318.8,27.5,9,,2014-08-14T06:39:03,2014-08-14T20:19:52,0.62,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-15,36.6,21.5,29.6,35.7,21.5,29.3,14.8,43.1,0,0,0,,0,0,25.6,18.2,165.8,1009,0.1,10,317.6,27.2,10,,2014-08-15T06:39:55,2014-08-15T20:18:36,0.66,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-16,36.6,23.9,30.4,34.2,23.9,29.4,9,28.4,0,0,0,,0,0,24.5,20.8,13.6,1007.8,0,10,324.4,28.1,10,,2014-08-16T06:40:47,2014-08-16T20:17:20,0.69,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-17,34.8,22.2,28.8,33.5,22.2,28.2,13.4,41.5,0,0,0,,0,0,30.7,22,1.9,1006.6,9.8,10,315.8,27.2,9,,2014-08-17T06:41:39,2014-08-17T20:16:02,0.75,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-18,28.8,22.6,25.7,27.8,22.6,25.5,13.3,47.6,0,0,0,,0,0,44.8,26.7,16,1011.5,30,10,295.1,25.7,9,,2014-08-18T06:42:31,2014-08-18T20:14:44,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-19,30.4,20.8,25.5,29.1,20.8,25.1,11.3,42.4,0,0,0,,0,0,49,30.2,6.9,1014.5,10.4,10,315.8,27.1,9,,2014-08-19T06:43:23,2014-08-19T20:13:24,0.79,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-20,32,20.3,26.2,30.8,20.3,25.9,11.9,42.1,0,0,0,,0,0,32.6,21.9,110.3,1015.4,0.9,10,304.9,26.2,9,,2014-08-20T06:44:15,2014-08-20T20:12:04,0.82,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-21,34.5,19.7,27.3,33.7,19.7,27.1,15.2,50.4,0,0,0,,0,0,21.6,15.3,173.7,1014.6,4,10,296,25.4,9,,2014-08-21T06:45:07,2014-08-21T20:10:43,0.86,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-22,35.1,21.7,28.7,34.9,21.7,28.7,15.4,46.2,0,0,0,,0,0,23.1,17.2,139.9,1013.3,2.5,10,295.3,25.7,9,,2014-08-22T06:45:59,2014-08-22T20:09:21,0.89,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-23,35.5,22.4,28.4,34.1,22.4,28.4,16,49.6,0,0,0,,0,0,24.1,16.9,128.6,1012.4,0.7,10,298.3,25.7,9,,2014-08-23T06:46:51,2014-08-23T20:07:58,0.93,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-24,37.5,21.7,29.5,35.6,21.7,29,14.3,44,0,0,0,,0,0,50,23.8,33.9,1010.4,3.8,10,300.3,25.7,9,,2014-08-24T06:47:42,2014-08-24T20:06:34,0.96,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-25,34.1,23.1,28.3,33.8,23.1,28.5,16.5,50.1,0,0,0,,0,0,40.2,25.7,27.4,1011.1,21.7,10,299.8,25.9,9,,2014-08-25T06:48:34,2014-08-25T20:05:10,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-26,32.2,24.3,27.6,31.5,24.3,27.6,16,50.4,0,0,0,,0,0,53.6,26.5,29.2,1012.8,12.8,10,296.7,25.8,9,,2014-08-26T06:49:26,2014-08-26T20:03:45,0.03,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-27,33.5,20.1,27,32.9,20.1,27,15.7,51.6,0,0,0,,0,0,28.1,16.8,130.5,1010.2,6.1,10,296.9,25.8,9,,2014-08-27T06:50:17,2014-08-27T20:02:19,0.06,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-28,34.9,20.8,28.3,34.4,20.8,28.2,15.7,49,0,0,0,,0,0,50,27,18.1,1008.5,8,10,293,25.2,9,,2014-08-28T06:51:09,2014-08-28T20:00:53,0.1,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-29,30.9,24.8,27.6,30.6,24.8,27.6,15,46.5,0,0,0,,0,0,57.2,36.3,7.7,1013.2,13.9,10,287.3,24.7,9,,2014-08-29T06:52:00,2014-08-29T19:59:25,0.13,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-08-30,29,22.9,25.5,28.1,22.9,25.3,11.6,42.7,0,0,0,,0,0,57.2,36.3,7.3,1014.7,13.7,10,293.4,25.4,9,,2014-08-30T06:52:52,2014-08-30T19:57:58,0.17,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,LGTG,16715099999"
athens,2014-08-31,29.9,21.5,25.5,28.9,21.5,25.2,12.5,45.3,0,0,0,,0,0,46.4,26.3,8.9,1012.5,20.1,10,289.2,24.9,9,,2014-08-31T06:53:43,2014-08-31T19:56:29,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-01,30.1,18.9,24.8,29.7,18.9,24.8,14.3,53,0,0,0,,0,0,22.3,20.1,104,1009.3,15.4,10,275.5,23.5,9,,2014-09-01T06:54:34,2014-09-01T19:55:00,0.23,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-02,28.5,20.2,25,29.9,20.2,25.4,17.5,63.7,0.042,100,4.17,rain,0,0,46.4,33.3,185.9,1005.4,42,10,264.9,22.8,8,,2014-09-02T06:55:25,2014-09-02T19:53:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-03,30.5,23,26.5,30.1,23,26.4,15.4,51.5,0.3,100,4.17,rain,0,0,37.1,23.6,215.5,1005.2,45.1,10,276,23.7,9,,2014-09-03T06:56:17,2014-09-03T19:52:01,0.3,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-04,30,20.5,25.6,29.5,20.5,25.5,15,53.1,0,0,0,,0,0,31.7,20,140.1,1008.6,34.7,10,283.8,24.5,9,,2014-09-04T06:57:08,2014-09-04T19:50:31,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-05,28.9,20.6,25,29.3,20.6,25.2,16.6,60.4,0.871,100,4.17,rain,0,0,40.7,17.6,20.3,1008.1,38.1,9.9,279,24.1,9,,2014-09-05T06:57:59,2014-09-05T19:49:00,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-06,28.4,20.6,24.2,29.2,20.6,24.3,17.6,67.5,1.536,100,8.33,rain,0,0,21.8,14,25.8,1007.2,44.3,10,270.4,23.4,9,,2014-09-06T06:58:50,2014-09-06T19:47:28,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-07,26.5,20.4,23,26.5,20.4,23,18.3,75.7,13.198,100,12.5,rain,0,0,28.9,17.4,24.4,1009,64.5,9.9,264,22.8,9,,2014-09-07T06:59:41,2014-09-07T19:45:57,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-08,27.4,19,23.3,27.9,19,23.4,16.6,67.5,0.1,100,4.17,rain,0,0,41.9,19.5,14.3,1013.2,49.8,10,261.7,22.4,8,,2014-09-08T07:00:32,2014-09-08T19:44:25,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-09,28.4,19.9,23.4,28.4,19.9,23.4,16.2,65.6,1.151,100,4.17,rain,0,0,32.6,18.9,0.3,1013.8,64.5,10,227,19.4,8,,2014-09-09T07:01:23,2014-09-09T19:42:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-10,29.1,17.9,23.4,28.3,17.9,23.3,14.1,59.2,0,0,0,,0,0,33.1,17.2,12.5,1012.9,35.6,10,265,23,8,,2014-09-10T07:02:14,2014-09-10T19:41:20,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-11,29.9,16.6,23.5,28.6,16.6,23.2,12.1,51.8,0,0,0,,0,0,25.1,16.7,67.3,1013.2,24.3,10,258.6,22.4,8,,2014-09-11T07:03:05,2014-09-11T19:39:47,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-12,29.8,19.1,24.3,29.8,19.1,24.4,16.4,63.3,0.871,100,4.17,rain,0,0,33.6,17.7,117.1,1013.9,33.7,10,231.2,20,8,,2014-09-12T07:03:56,2014-09-12T19:38:14,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-13,30.2,19.5,24.6,29.6,19.5,24.5,16.1,62,0,0,0,,0,0,28.6,18.8,68.3,1014.8,26,10,248,21.5,8,,2014-09-13T07:04:47,2014-09-13T19:36:40,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-14,29.2,18,24.3,29.1,18,24.3,15.9,61.3,0.295,100,4.17,rain,0,0,33.1,19.8,79.2,1013.1,33.1,10,227.8,19.8,7,,2014-09-14T07:05:38,2014-09-14T19:35:07,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-15,28.4,19.1,23.4,28.5,19.1,23.4,16.6,67.4,2.064,100,4.17,rain,0,0,31.9,17.2,39.3,1012.1,44.5,9.9,253.1,21.9,8,,2014-09-15T07:06:29,2014-09-15T19:33:33,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-16,27.9,19,22.6,27.8,19,22.7,16.7,70.8,13.481,100,8.33,rain,0,0,50,19.2,4.7,1011.2,46.6,9.9,249.9,21.6,8,,2014-09-16T07:07:20,2014-09-16T19:31:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-17,26.6,18.6,22.2,26.6,18.6,22.2,14.7,63.7,0.042,100,4.17,rain,0,0,44.5,22.8,6.3,1012.4,48.1,10,248.1,21.5,8,,2014-09-17T07:08:12,2014-09-17T19:30:25,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-18,25.9,19.2,22.4,25.9,19.2,22.4,13.2,56.9,0,0,0,,0,0,40.7,21.9,8.9,1016.5,61.8,10,249.1,21.5,8,,2014-09-18T07:09:03,2014-09-18T19:28:51,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-19,26.4,18.7,22.2,26.4,18.7,22.2,12.7,56.1,0,0,0,,0,0,40.7,18.8,17.3,1021.2,44.8,10,251.8,21.9,8,,2014-09-19T07:09:54,2014-09-19T19:27:17,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
athens,2014-09-20,27.5,16.3,22,27.4,16.3,22,12.6,56.4,0,0,0,,0,0,23.1,12.4,90.7,1020.2,34.8,10,236.1,20.4,8,,2014-09-20T07:10:46,2014-09-20T19:25:43,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16699099999,16715099999,LGTG"
